x-axis,1,2,3
second,Volt,Volt,Volt
+1.99019000E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99024500E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99030000E-03,+15.30464832E-03,+30.92035186E-03,+48.97311504E-03
+1.99035500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99041000E-03,+15.30464832E-03,+30.92035186E-03,+48.09371807E-03
+1.99046500E-03,+15.93278901E-03,+30.92035186E-03,+48.97311504E-03
+1.99052000E-03,+16.30967343E-03,+30.92035186E-03,+47.59120551E-03
+1.99057500E-03,+13.92273878E-03,+30.29221116E-03,+47.59120551E-03
+1.99063000E-03,+15.30464832E-03,+29.41281418E-03,+48.09371807E-03
+1.99068500E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99074000E-03,+15.30464832E-03,+30.92035186E-03,+48.97311504E-03
+1.99079500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99085000E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99090500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99096000E-03,+15.30464832E-03,+30.92035186E-03,+48.09371807E-03
+1.99101500E-03,+15.30464832E-03,+30.92035186E-03,+48.97311504E-03
+1.99107000E-03,+15.30464832E-03,+30.92035186E-03,+48.09371807E-03
+1.99112500E-03,+14.80213576E-03,+30.92035186E-03,+49.60125574E-03
+1.99118000E-03,+13.92273878E-03,+30.92035186E-03,+49.60125574E-03
+1.99123500E-03,+15.30464832E-03,+30.92035186E-03,+48.97311504E-03
+1.99129000E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99134500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99140000E-03,+15.30464832E-03,+30.92035186E-03,+48.09371807E-03
+1.99145500E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99151000E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99156500E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99162000E-03,+15.30464832E-03,+30.92035186E-03,+48.97311504E-03
+1.99167500E-03,+15.30464832E-03,+30.29221116E-03,+48.09371807E-03
+1.99173000E-03,+15.30464832E-03,+29.41281418E-03,+49.60125574E-03
+1.99178500E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99184000E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99189500E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99195000E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99200500E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99206000E-03,+14.80213576E-03,+30.92035186E-03,+49.60125574E-03
+1.99211500E-03,+13.92273878E-03,+30.92035186E-03,+49.60125574E-03
+1.99217000E-03,+15.30464832E-03,+30.92035186E-03,+49.60125574E-03
+1.99222500E-03,+15.30464832E-03,+30.92035186E-03,+48.97311504E-03
+1.99228000E-03,+14.80213576E-03,+30.92035186E-03,+47.59120551E-03
+1.99233500E-03,+13.29459809E-03,+30.92035186E-03,+47.59120551E-03
+1.99239000E-03,+13.92273878E-03,+30.92035186E-03,+47.59120551E-03
+1.99244500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99250000E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99255500E-03,+15.30464832E-03,+30.92035186E-03,+48.09371807E-03
+1.99261000E-03,+15.30464832E-03,+30.92035186E-03,+48.97311504E-03
+1.99266500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99272000E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99277500E-03,+14.80213576E-03,+30.29221116E-03,+47.59120551E-03
+1.99283000E-03,+13.92273878E-03,+29.41281418E-03,+47.59120551E-03
+1.99288500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99294000E-03,+14.80213576E-03,+30.92035186E-03,+47.59120551E-03
+1.99299500E-03,+13.92273878E-03,+30.92035186E-03,+47.59120551E-03
+1.99305000E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99310500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99316000E-03,+15.30464832E-03,+30.92035186E-03,+48.09371807E-03
+1.99321500E-03,+14.80213576E-03,+30.92035186E-03,+48.97311504E-03
+1.99327000E-03,+13.92273878E-03,+30.92035186E-03,+47.59120551E-03
+1.99332500E-03,+15.30464832E-03,+31.42286441E-03,+47.59120551E-03
+1.99338000E-03,+15.30464832E-03,+32.30226139E-03,+47.59120551E-03
+1.99343500E-03,+14.80213576E-03,+30.92035186E-03,+47.59120551E-03
+1.99349000E-03,+13.92273878E-03,+30.92035186E-03,+47.59120551E-03
+1.99354500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99360000E-03,+14.80213576E-03,+30.92035186E-03,+47.59120551E-03
+1.99365500E-03,+13.92273878E-03,+30.92035186E-03,+47.59120551E-03
+1.99371000E-03,+14.80213576E-03,+30.92035186E-03,+47.59120551E-03
+1.99376500E-03,+13.92273878E-03,+30.92035186E-03,+47.59120551E-03
+1.99382000E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99387500E-03,+14.80213576E-03,+30.92035186E-03,+47.59120551E-03
+1.99393000E-03,+13.92273878E-03,+30.92035186E-03,+47.59120551E-03
+1.99398500E-03,+15.30464832E-03,+30.92035186E-03,+47.59120551E-03
+1.99404000E-03,+14.80213576E-03,+30.92035186E-03,+47.59120551E-03
+1.99409500E-03,+13.29459809E-03,+30.29221116E-03,+47.59120551E-03
+1.99415000E-03,+13.29459809E-03,+29.41281418E-03,+47.59120551E-03
+1.99420500E-03,+13.92273878E-03,+30.92035186E-03,+47.59120551E-03
+1.99426000E-03,+14.80213576E-03,+30.29221116E-03,+47.59120551E-03
+1.99431500E-03,+13.29459809E-03,+29.41281418E-03,+47.59120551E-03
+1.99437000E-03,+13.92273878E-03,+30.29221116E-03,+47.59120551E-03
+1.99442500E-03,+14.80213576E-03,+28.91030163E-03,+47.59120551E-03
+1.99448000E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99453500E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99459000E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99464500E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99470000E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99475500E-03,+13.29459809E-03,+29.41281418E-03,+47.59120551E-03
+1.99481000E-03,+13.29459809E-03,+30.29221116E-03,+47.59120551E-03
+1.99486500E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99492000E-03,+13.29459809E-03,+28.91030163E-03,+46.96306481E-03
+1.99497500E-03,+13.29459809E-03,+28.91030163E-03,+46.08366784E-03
+1.99503000E-03,+13.29459809E-03,+28.91030163E-03,+46.96306481E-03
+1.99508500E-03,+13.92273878E-03,+28.91030163E-03,+46.08366784E-03
+1.99514000E-03,+14.80213576E-03,+28.91030163E-03,+47.59120551E-03
+1.99519500E-03,+13.92273878E-03,+28.91030163E-03,+46.96306481E-03
+1.99525000E-03,+14.80213576E-03,+28.91030163E-03,+46.08366784E-03
+1.99530500E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99536000E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99541500E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99547000E-03,+13.92273878E-03,+28.91030163E-03,+47.59120551E-03
+1.99552500E-03,+14.80213576E-03,+29.41281418E-03,+47.59120551E-03
+1.99558000E-03,+13.29459809E-03,+30.29221116E-03,+47.59120551E-03
+1.99563500E-03,+13.92273878E-03,+29.41281418E-03,+46.96306481E-03
+1.99569000E-03,+14.80213576E-03,+30.29221116E-03,+46.08366784E-03
+1.99574500E-03,+13.29459809E-03,+29.41281418E-03,+47.59120551E-03
+1.99580000E-03,+13.92273878E-03,+30.29221116E-03,+47.59120551E-03
+1.99585500E-03,+14.80213576E-03,+29.41281418E-03,+47.59120551E-03
+1.99591000E-03,+13.92273878E-03,+30.29221116E-03,+47.59120551E-03
+1.99596500E-03,+15.30464832E-03,+28.91030163E-03,+47.59120551E-03
+1.99602000E-03,+15.30464832E-03,+28.91030163E-03,+46.96306481E-03
+1.99607500E-03,+15.30464832E-03,+28.91030163E-03,+45.58115528E-03
+1.99613000E-03,+15.30464832E-03,+28.91030163E-03,+46.08366784E-03
+1.99618500E-03,+14.80213576E-03,+29.41281418E-03,+47.59120551E-03
+1.99624000E-03,+13.29459809E-03,+30.92035186E-03,+47.59120551E-03
+1.99629500E-03,+13.29459809E-03,+30.92035186E-03,+47.59120551E-03
+1.99635000E-03,+13.29459809E-03,+30.92035186E-03,+47.59120551E-03
+1.99640500E-03,+13.29459809E-03,+30.29221116E-03,+46.96306481E-03
+1.99646000E-03,+13.92273878E-03,+29.41281418E-03,+46.08366784E-03
+1.99651500E-03,+15.30464832E-03,+30.29221116E-03,+47.59120551E-03
+1.99657000E-03,+14.80213576E-03,+28.91030163E-03,+47.59120551E-03
+1.99662500E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99668000E-03,+13.92273878E-03,+29.41281418E-03,+46.96306481E-03
+1.99673500E-03,+14.80213576E-03,+30.29221116E-03,+46.08366784E-03
+1.99679000E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99684500E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99690000E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99695500E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99701000E-03,+13.29459809E-03,+28.91030163E-03,+46.96306481E-03
+1.99706500E-03,+13.29459809E-03,+28.91030163E-03,+46.08366784E-03
+1.99712000E-03,+13.29459809E-03,+28.91030163E-03,+47.59120551E-03
+1.99717500E-03,+13.92273878E-03,+28.91030163E-03,+46.96306481E-03
+1.99723000E-03,+14.80213576E-03,+28.91030163E-03,+45.58115528E-03
+1.99728500E-03,+13.29459809E-03,+29.41281418E-03,+46.08366784E-03
+1.99734000E-03,+13.29459809E-03,+30.29221116E-03,+47.59120551E-03
+1.99739500E-03,+13.29459809E-03,+28.91030163E-03,+46.96306481E-03
+1.99745000E-03,+13.29459809E-03,+28.91030163E-03,+46.08366784E-03
+1.99750500E-03,+13.29459809E-03,+28.28216093E-03,+46.96306481E-03
+1.99756000E-03,+13.29459809E-03,+27.40276395E-03,+46.08366784E-03
+1.99761500E-03,+13.29459809E-03,+28.28216093E-03,+46.96306481E-03
+1.99767000E-03,+13.29459809E-03,+27.40276395E-03,+45.58115528E-03
+1.99772500E-03,+13.29459809E-03,+28.28216093E-03,+45.58115528E-03
+1.99778000E-03,+13.29459809E-03,+26.90025140E-03,+45.58115528E-03
+1.99783500E-03,+13.29459809E-03,+27.40276395E-03,+45.58115528E-03
+1.99789000E-03,+13.29459809E-03,+28.91030163E-03,+46.08366784E-03
+1.99794500E-03,+13.29459809E-03,+28.28216093E-03,+47.59120551E-03
+1.99800000E-03,+13.29459809E-03,+26.90025140E-03,+46.96306481E-03
+1.99805500E-03,+12.79208553E-03,+27.40276395E-03,+45.58115528E-03
+1.99811000E-03,+11.91268855E-03,+28.91030163E-03,+45.58115528E-03
+1.99816500E-03,+13.29459809E-03,+28.91030163E-03,+45.58115528E-03
+1.99822000E-03,+12.79208553E-03,+28.28216093E-03,+45.58115528E-03
+1.99827500E-03,+12.41520111E-03,+27.40276395E-03,+45.58115528E-03
+1.99833000E-03,+14.29962320E-03,+28.91030163E-03,+45.58115528E-03
+1.99838500E-03,+11.91268855E-03,+28.28216093E-03,+45.58115528E-03
+1.99844000E-03,+13.29459809E-03,+27.40276395E-03,+45.58115528E-03
+1.99849500E-03,+12.79208553E-03,+28.91030163E-03,+45.58115528E-03
+1.99855000E-03,+11.91268855E-03,+28.28216093E-03,+45.58115528E-03
+1.99860500E-03,+12.79208553E-03,+26.90025140E-03,+45.58115528E-03
+1.99866000E-03,+11.91268855E-03,+26.90025140E-03,+46.08366784E-03
+1.99871500E-03,+12.79208553E-03,+26.90025140E-03,+46.96306481E-03
+1.99877000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+1.99882500E-03,+11.28454786E-03,+26.90025140E-03,+46.08366784E-03
+1.99888000E-03,+11.28454786E-03,+26.90025140E-03,+46.96306481E-03
+1.99893500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+1.99899000E-03,+11.28454786E-03,+26.90025140E-03,+46.08366784E-03
+1.99904500E-03,+11.28454786E-03,+26.90025140E-03,+46.96306481E-03
+1.99910000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+1.99915500E-03,+11.28454786E-03,+26.90025140E-03,+46.08366784E-03
+1.99921000E-03,+11.28454786E-03,+26.90025140E-03,+46.96306481E-03
+1.99926500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+1.99932000E-03,+11.28454786E-03,+27.40276395E-03,+46.08366784E-03
+1.99937500E-03,+11.28454786E-03,+28.28216093E-03,+47.59120551E-03
+1.99943000E-03,+11.28454786E-03,+26.90025140E-03,+46.96306481E-03
+1.99948500E-03,+11.28454786E-03,+26.90025140E-03,+46.08366784E-03
+1.99954000E-03,+10.78203530E-03,+26.90025140E-03,+46.96306481E-03
+1.99959500E-03,+9.90263833E-03,+26.90025140E-03,+45.58115528E-03
+1.99965000E-03,+11.28454786E-03,+26.90025140E-03,+46.08366784E-03
+1.99970500E-03,+11.28454786E-03,+26.90025140E-03,+46.96306481E-03
+1.99976000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+1.99981500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+1.99987000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+1.99992500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+1.99998000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00003500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00009000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00014500E-03,+11.28454786E-03,+27.40276395E-03,+45.58115528E-03
+2.00020000E-03,+11.28454786E-03,+28.28216093E-03,+45.58115528E-03
+2.00025500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00031000E-03,+11.28454786E-03,+26.90025140E-03,+46.08366784E-03
+2.00036500E-03,+11.28454786E-03,+26.27211070E-03,+46.96306481E-03
+2.00042000E-03,+11.28454786E-03,+25.39271372E-03,+45.58115528E-03
+2.00047500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00053000E-03,+11.91268855E-03,+26.90025140E-03,+45.58115528E-03
+2.00058500E-03,+12.28957297E-03,+26.90025140E-03,+45.58115528E-03
+2.00064000E-03,+9.90263833E-03,+26.90025140E-03,+45.58115528E-03
+2.00069500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00075000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00080500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00086000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00091500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00097000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00102500E-03,+10.78203530E-03,+26.90025140E-03,+45.58115528E-03
+2.00108000E-03,+9.90263833E-03,+26.90025140E-03,+45.58115528E-03
+2.00113500E-03,+10.78203530E-03,+26.90025140E-03,+45.58115528E-03
+2.00119000E-03,+9.27449763E-03,+26.90025140E-03,+45.58115528E-03
+2.00124500E-03,+9.90263833E-03,+26.90025140E-03,+45.58115528E-03
+2.00130000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00135500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00141000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00146500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00152000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00157500E-03,+11.28454786E-03,+26.90025140E-03,+44.95301459E-03
+2.00163000E-03,+11.28454786E-03,+26.90025140E-03,+44.07361761E-03
+2.00168500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00174000E-03,+11.28454786E-03,+26.27211070E-03,+45.58115528E-03
+2.00179500E-03,+11.28454786E-03,+25.39271372E-03,+45.58115528E-03
+2.00185000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00190500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00196000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00201500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00207000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00212500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00218000E-03,+10.78203530E-03,+26.90025140E-03,+45.58115528E-03
+2.00223500E-03,+9.90263833E-03,+26.90025140E-03,+44.95301459E-03
+2.00229000E-03,+11.28454786E-03,+26.90025140E-03,+43.57110505E-03
+2.00234500E-03,+11.28454786E-03,+26.90025140E-03,+44.07361761E-03
+2.00240000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00245500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00251000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00256500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00262000E-03,+10.78203530E-03,+26.90025140E-03,+45.58115528E-03
+2.00267500E-03,+9.90263833E-03,+26.27211070E-03,+45.58115528E-03
+2.00273000E-03,+11.28454786E-03,+25.39271372E-03,+45.58115528E-03
+2.00278500E-03,+11.28454786E-03,+26.90025140E-03,+44.95301459E-03
+2.00284000E-03,+11.28454786E-03,+26.27211070E-03,+44.57613017E-03
+2.00289500E-03,+11.28454786E-03,+25.39271372E-03,+46.96306481E-03
+2.00295000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00300500E-03,+11.28454786E-03,+26.90025140E-03,+44.95301459E-03
+2.00306000E-03,+11.28454786E-03,+26.90025140E-03,+44.07361761E-03
+2.00311500E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00317000E-03,+11.28454786E-03,+26.90025140E-03,+45.58115528E-03
+2.00322500E-03,+11.28454786E-03,+26.90025140E-03,+44.95301459E-03
+2.00328000E-03,+10.78203530E-03,+26.90025140E-03,+43.57110505E-03
+2.00333500E-03,+9.27449763E-03,+26.27211070E-03,+43.57110505E-03
+2.00339000E-03,+9.27449763E-03,+25.39271372E-03,+44.07361761E-03
+2.00344500E-03,+9.27449763E-03,+26.90025140E-03,+44.95301459E-03
+2.00350000E-03,+9.90263833E-03,+26.90025140E-03,+43.57110505E-03
+2.00355500E-03,+11.28454786E-03,+26.90025140E-03,+43.57110505E-03
+2.00361000E-03,+11.28454786E-03,+26.27211070E-03,+43.57110505E-03
+2.00366500E-03,+11.28454786E-03,+25.39271372E-03,+43.57110505E-03
+2.00372000E-03,+10.78203530E-03,+26.27211070E-03,+43.57110505E-03
+2.00377500E-03,+9.27449763E-03,+24.89020117E-03,+43.57110505E-03
+2.00383000E-03,+8.77198507E-03,+24.89020117E-03,+43.57110505E-03
+2.00388500E-03,+7.89258810E-03,+24.89020117E-03,+44.07361761E-03
+2.00394000E-03,+9.27449763E-03,+25.39271372E-03,+45.58115528E-03
+2.00399500E-03,+9.27449763E-03,+26.90025140E-03,+44.95301459E-03
+2.00405000E-03,+8.77198507E-03,+26.90025140E-03,+43.57110505E-03
+2.00410500E-03,+7.89258810E-03,+26.27211070E-03,+43.57110505E-03
+2.00416000E-03,+9.27449763E-03,+24.89020117E-03,+43.57110505E-03
+2.00421500E-03,+8.77198507E-03,+25.39271372E-03,+43.57110505E-03
+2.00427000E-03,+7.89258810E-03,+26.27211070E-03,+43.57110505E-03
+2.00432500E-03,+9.27449763E-03,+25.39271372E-03,+43.57110505E-03
+2.00438000E-03,+9.27449763E-03,+26.27211070E-03,+43.57110505E-03
+2.00443500E-03,+9.27449763E-03,+25.39271372E-03,+43.57110505E-03
+2.00449000E-03,+9.27449763E-03,+26.90025140E-03,+44.07361761E-03
+2.00454500E-03,+8.77198507E-03,+26.27211070E-03,+44.95301459E-03
+2.00460000E-03,+7.89258810E-03,+24.89020117E-03,+43.57110505E-03
+2.00465500E-03,+9.27449763E-03,+24.89020117E-03,+43.57110505E-03
+2.00471000E-03,+8.77198507E-03,+24.89020117E-03,+43.57110505E-03
+2.00476500E-03,+7.26444740E-03,+24.89020117E-03,+43.57110505E-03
+2.00482000E-03,+7.26444740E-03,+24.89020117E-03,+43.57110505E-03
+2.00487500E-03,+7.89258810E-03,+24.89020117E-03,+43.57110505E-03
+2.00493000E-03,+9.27449763E-03,+24.89020117E-03,+43.57110505E-03
+2.00498500E-03,+9.27449763E-03,+24.89020117E-03,+43.57110505E-03
+2.00504000E-03,+9.27449763E-03,+24.26206047E-03,+43.57110505E-03
+2.00509500E-03,+9.27449763E-03,+23.38266349E-03,+43.57110505E-03
+2.00515000E-03,+9.27449763E-03,+24.89020117E-03,+43.57110505E-03
+2.00520500E-03,+8.77198507E-03,+24.89020117E-03,+43.57110505E-03
+2.00526000E-03,+7.26444740E-03,+24.89020117E-03,+42.94296436E-03
+2.00531500E-03,+7.89258810E-03,+24.89020117E-03,+42.06356738E-03
+2.00537000E-03,+9.27449763E-03,+24.26206047E-03,+43.57110505E-03
+2.00542500E-03,+9.27449763E-03,+22.88015094E-03,+43.57110505E-03
+2.00548000E-03,+9.27449763E-03,+22.88015094E-03,+43.57110505E-03
+2.00553500E-03,+9.27449763E-03,+22.88015094E-03,+43.57110505E-03
+2.00559000E-03,+9.27449763E-03,+23.38266349E-03,+43.57110505E-03
+2.00564500E-03,+8.77198507E-03,+24.89020117E-03,+43.57110505E-03
+2.00570000E-03,+7.89258810E-03,+24.89020117E-03,+42.94296436E-03
+2.00575500E-03,+8.77198507E-03,+24.89020117E-03,+41.56105482E-03
+2.00581000E-03,+7.89258810E-03,+24.26206047E-03,+41.56105482E-03
+2.00586500E-03,+9.27449763E-03,+23.38266349E-03,+41.56105482E-03
+2.00592000E-03,+9.27449763E-03,+24.89020117E-03,+42.06356738E-03
+2.00597500E-03,+8.77198507E-03,+24.26206047E-03,+42.94296436E-03
+2.00603000E-03,+7.89258810E-03,+23.38266349E-03,+41.56105482E-03
+2.00608500E-03,+8.77198507E-03,+24.89020117E-03,+42.06356738E-03
+2.00614000E-03,+7.89258810E-03,+24.26206047E-03,+42.94296436E-03
+2.00619500E-03,+8.77198507E-03,+23.38266349E-03,+41.56105482E-03
+2.00625000E-03,+7.89258810E-03,+24.89020117E-03,+41.56105482E-03
+2.00630500E-03,+8.77198507E-03,+24.26206047E-03,+42.06356738E-03
+2.00636000E-03,+7.89258810E-03,+22.88015094E-03,+43.57110505E-03
+2.00641500E-03,+8.77198507E-03,+23.38266349E-03,+42.94296436E-03
+2.00647000E-03,+7.89258810E-03,+24.26206047E-03,+41.56105482E-03
+2.00652500E-03,+9.27449763E-03,+23.38266349E-03,+41.56105482E-03
+2.00658000E-03,+9.27449763E-03,+24.89020117E-03,+41.56105482E-03
+2.00663500E-03,+9.27449763E-03,+24.89020117E-03,+41.56105482E-03
+2.00669000E-03,+9.27449763E-03,+24.89020117E-03,+41.56105482E-03
+2.00674500E-03,+9.27449763E-03,+24.89020117E-03,+42.06356738E-03
+2.00680000E-03,+9.27449763E-03,+24.26206047E-03,+42.94296436E-03
+2.00685500E-03,+9.27449763E-03,+23.38266349E-03,+41.56105482E-03
+2.00691000E-03,+9.27449763E-03,+24.89020117E-03,+41.56105482E-03
+2.00696500E-03,+8.77198507E-03,+24.89020117E-03,+41.56105482E-03
+2.00702000E-03,+7.26444740E-03,+24.89020117E-03,+42.06356738E-03
+2.00707500E-03,+7.26444740E-03,+24.89020117E-03,+43.57110505E-03
+2.00713000E-03,+7.89258810E-03,+24.89020117E-03,+42.94296436E-03
+2.00718500E-03,+9.27449763E-03,+24.26206047E-03,+42.06356738E-03
+2.00724000E-03,+9.27449763E-03,+23.38266349E-03,+43.57110505E-03
+2.00729500E-03,+8.77198507E-03,+24.89020117E-03,+43.57110505E-03
+2.00735000E-03,+7.26444740E-03,+24.89020117E-03,+43.57110505E-03
+2.00740500E-03,+7.26444740E-03,+24.89020117E-03,+42.94296436E-03
+2.00746000E-03,+7.89258810E-03,+24.89020117E-03,+41.56105482E-03
+2.00751500E-03,+9.27449763E-03,+24.89020117E-03,+41.56105482E-03
+2.00757000E-03,+9.27449763E-03,+24.89020117E-03,+42.06356738E-03
+2.00762500E-03,+9.27449763E-03,+24.89020117E-03,+42.94296436E-03
+2.00768000E-03,+9.27449763E-03,+24.89020117E-03,+41.56105482E-03
+2.00773500E-03,+8.77198507E-03,+24.89020117E-03,+42.06356738E-03
+2.00779000E-03,+7.26444740E-03,+24.89020117E-03,+42.94296436E-03
+2.00784500E-03,+7.26444740E-03,+24.89020117E-03,+42.06356738E-03
+2.00790000E-03,+7.26444740E-03,+24.89020117E-03,+42.94296436E-03
+2.00795500E-03,+7.26444740E-03,+24.26206047E-03,+42.06356738E-03
+2.00801000E-03,+7.89258810E-03,+23.38266349E-03,+43.57110505E-03
+2.00806500E-03,+9.27449763E-03,+24.89020117E-03,+42.94296436E-03
+2.00812000E-03,+9.27449763E-03,+24.89020117E-03,+41.56105482E-03
+2.00817500E-03,+9.27449763E-03,+24.89020117E-03,+42.06356738E-03
+2.00823000E-03,+8.77198507E-03,+24.26206047E-03,+42.94296436E-03
+2.00828500E-03,+7.26444740E-03,+22.88015094E-03,+41.56105482E-03
+2.00834000E-03,+7.26444740E-03,+22.88015094E-03,+42.06356738E-03
+2.00839500E-03,+7.89258810E-03,+22.88015094E-03,+42.94296436E-03
+2.00845000E-03,+8.77198507E-03,+22.88015094E-03,+42.06356738E-03
+2.00850500E-03,+7.26444740E-03,+22.88015094E-03,+42.94296436E-03
+2.00856000E-03,+7.26444740E-03,+22.88015094E-03,+41.56105482E-03
+2.00861500E-03,+7.26444740E-03,+22.88015094E-03,+41.56105482E-03
+2.00867000E-03,+7.89258810E-03,+22.88015094E-03,+41.56105482E-03
+2.00872500E-03,+8.77198507E-03,+22.88015094E-03,+41.56105482E-03
+2.00878000E-03,+7.89258810E-03,+22.88015094E-03,+41.56105482E-03
+2.00883500E-03,+9.27449763E-03,+22.88015094E-03,+42.06356738E-03
+2.00889000E-03,+8.77198507E-03,+22.25201024E-03,+43.57110505E-03
+2.00894500E-03,+7.26444740E-03,+21.37261326E-03,+42.94296436E-03
+2.00900000E-03,+7.89258810E-03,+22.88015094E-03,+41.56105482E-03
+2.00905500E-03,+8.77198507E-03,+22.88015094E-03,+41.56105482E-03
+2.00911000E-03,+7.26444740E-03,+23.38266349E-03,+41.56105482E-03
+2.00916500E-03,+7.26444740E-03,+24.26206047E-03,+41.56105482E-03
+2.00922000E-03,+6.76193484E-03,+22.25201024E-03,+41.56105482E-03
+2.00927500E-03,+5.88253787E-03,+21.37261326E-03,+41.56105482E-03
+2.00933000E-03,+7.26444740E-03,+22.88015094E-03,+41.56105482E-03
