angle_deg,angle_folder,mass_g,pretension_N,file,file_path,velocity_mps,peak_accel_mps2,dt_s
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212510.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212510.h5,94.30051813471502,1130.404222251705,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212513.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212513.h5,93.86281588447653,1159.1496638462916,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212516.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212516.h5,94.33543132173268,1158.3040377020843,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212519.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212519.h5,94.50337512054001,1171.8127697440525,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212523.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212523.h5,94.11938534278958,1155.311571754655,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212526.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212526.h5,94.18896939228152,1159.3422861188442,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212530.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212530.h5,97.66193944039861,1089.1168178818748,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212533.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212533.h5,97.88705339992316,1132.110265478473,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212535.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212535.h5,97.54977029096477,1114.2924075688209,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212538.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212538.h5,94.62269756387403,1195.5817850904448,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181724.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181724.h5,93.83516240701185,1146.7363365808,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181742.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181742.h5,94.47534297367446,1278.8968861697688,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181745.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181745.h5,93.67647058823529,1272.7821260749176,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181747.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181747.h5,93.01306855515806,1279.7026409246405,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181750.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181750.h5,91.25420815127856,1111.8795687321685,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181753.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181753.h5,92.54685456922853,1325.0586161853357,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181755.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181755.h5,93.09462915601023,1200.3571733967008,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181757.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181757.h5,91.62171880618482,1222.6079382842322,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181759.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181759.h5,91.24767225325884,1141.937757454438,2e-07
105.0,105 deg soliton data,80.0,0.7848,80g_20260513-181802.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\80g_20260513-181802.h5,91.13670505758638,1123.596737534418,2e-07
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211001.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211001.h5,92.07863544376987,1631.2499366798118,2e-07
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211006.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211006.h5,93.03344530451291,1473.1814219751152,2e-07
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211010.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211010.h5,93.573264781491,1458.8758003324126,2e-07
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211013.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211013.h5,91.48355593853223,1547.6455656405938,2e-07
120.0,120 deg soliton data,140.0,1.3734000000000002,140g_20260519-211017.h5,soliton experiments\soliton exp 5_13\120 deg soliton data\140g_20260519-211017.h5,92.49310294758239,1487.183107088095,2e-07
