x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-1.135600E-03,-20.716077E-03,-9.484923E-03,-147.673395E-03,+60.043965E-03
-1.135500E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.135400E-03,-20.716077E-03,-8.982410E-03,-147.673395E-03,+58.913312E-03
-1.135300E-03,-21.218589E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.135200E-03,-20.716077E-03,-8.982410E-03,-147.673395E-03,+58.033915E-03
-1.135100E-03,-21.218589E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.135000E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.134900E-03,-16.695976E-03,-8.982410E-03,-147.673395E-03,+58.913312E-03
-1.134800E-03,-16.695976E-03,-9.484923E-03,-147.673395E-03,+59.038940E-03
-1.134700E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.134600E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.134500E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.134400E-03,-21.218589E-03,-8.982410E-03,-147.673395E-03,+59.038940E-03
-1.134300E-03,-24.736177E-03,-9.484923E-03,-147.673395E-03,+60.043965E-03
-1.134200E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.134100E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.134000E-03,-16.695976E-03,-8.982410E-03,-147.673395E-03,+58.913312E-03
-1.133900E-03,-21.218589E-03,-9.484923E-03,-147.673395E-03,+59.038940E-03
-1.133800E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.133700E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.133600E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.133500E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.133400E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.133300E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.133200E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.133100E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.133000E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.132900E-03,-21.218589E-03,-8.982410E-03,-147.673395E-03,+58.033915E-03
-1.132800E-03,-20.716077E-03,-9.484923E-03,-147.673395E-03,+59.038940E-03
-1.132700E-03,-21.218589E-03,-8.982410E-03,-147.673395E-03,+58.913312E-03
-1.132600E-03,-20.716077E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.132500E-03,-21.218589E-03,-13.505023E-03,-167.773897E-03,+58.033915E-03
-1.132400E-03,-24.736177E-03,-13.505023E-03,-165.261334E-03,+58.033915E-03
-1.132300E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.132200E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.132100E-03,-20.716077E-03,-8.982410E-03,-147.673395E-03,+60.043965E-03
-1.132000E-03,-16.695976E-03,-9.484923E-03,-147.673395E-03,+60.043965E-03
-1.131900E-03,-21.218589E-03,-8.982410E-03,-147.673395E-03,+60.043965E-03
-1.131800E-03,-20.716077E-03,-9.484923E-03,-147.673395E-03,+58.913312E-03
-1.131700E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.131600E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.131500E-03,-24.736177E-03,-13.505023E-03,-167.773897E-03,+60.043965E-03
-1.131400E-03,-20.716077E-03,-13.505023E-03,-165.261334E-03,+60.043965E-03
-1.131300E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.131200E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.131100E-03,-20.716077E-03,-8.982410E-03,-147.673395E-03,+58.033915E-03
-1.131000E-03,-16.695976E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.130900E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.130800E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.130700E-03,-16.695976E-03,-8.982410E-03,-147.673395E-03,+58.913312E-03
-1.130600E-03,-21.218589E-03,-5.464822E-03,-147.673395E-03,+59.038940E-03
-1.130500E-03,-20.716077E-03,-9.484923E-03,-147.673395E-03,+60.043965E-03
-1.130400E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.130300E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.130200E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
